قيمة - ريال,الوزن الصافي بالكيلو,رمز التعرفة 4 خانات,السنة,الربع,الدولة
327965.2486,396.364,6206,2025,Q2-2025,تونس
4780.51,77,7308,2025,Q2-2025,سوازي لاند
5932.85,752,1701,2025,Q2-2025,اليونان
1718947.53,42549.928,6307,2025,Q2-2025,إيطاليا
14552591.66,159569,2106,2025,Q2-2025,سلوفانيا
80.25,54,1104,2025,Q2-2025,الأردن
208.62,823,7505,2025,Q2-2025,مصر
366371.74,2341.4,7305,2025,Q2-2025,الدنمارك
3766.93,195.4,3921,2025,Q2-2025,سلوفانيا
1113360.27,2742.834,8504,2025,Q2-2025,اليابان
10841.99,7.2,6114,2025,Q2-2025,الكويت
40241.71,662.2,3924,2025,Q2-2025,كندا
49904.61,462,8207,2025,Q2-2025,جزرفيرجين البريطانية
139062.68,1588.2,2008,2025,Q2-2025,النمسا
5244.66,2.361,6404,2025,Q2-2025,أوكرانيا
500,72,9803,2025,Q2-2025,المغرب
14163707.74,3600856.5,0811,2025,Q2-2025,مصر
93667.4,24190,6001,2025,Q2-2025,باكستان
780.3,6.84,8447,2025,Q2-2025,تركيا
287355.75,10452,5210,2025,Q2-2025,إندونيسيا
7412.7,50,6913,2025,Q2-2025,جمهورية التشيك
557.4,70,8465,2025,Q2-2025,رومانيا
20184402.09,176239,8412,2025,Q2-2025,بلغاريا
37316193.9927,757939.278,8536,2025,Q2-2025,الهند
23746.58,24500,3101,2025,Q2-2025,بولندا
222.52,5,4814,2025,Q2-2025,إيرلندا
226080.4,4178,8407,2025,Q2-2025,البرازيل
683293.97,1301.978,9026,2025,Q2-2025,النرويج
3044.98,3.5,8536,2025,Q2-2025,هوندوراس
1296.79,3,2608,2025,Q2-2025,الولايات المتحدة
567.94,15,0708,2025,Q2-2025,جبل طارق
137618.31,2625.1,7419,2025,Q2-2025,جمهورية التشيك
4831.68,117.94,6307,2025,Q2-2025,بولندا
396596.18,2693.02,5701,2025,Q2-2025,الهند
12866634.74,3286778.32,0811,2025,Q2-2025,الهند
236.12,120,6406,2025,Q2-2025,مصر
5.3,3,9704,2025,Q2-2025,الإمارات
3806.21,20,7315,2025,Q2-2025,أوروبا
45037.69,5879.01,3820,2025,Q2-2025,مكسيك
5320.18,368.62,9206,2025,Q2-2025,تايلاند
21.97,6,2101,2025,Q2-2025,بنما
265.45,76,4503,2025,Q2-2025,لتوانيا
10743563.35,366509.224,8410,2025,Q2-2025,الهند
1326051.7,21369,8435,2025,Q2-2025,الهند
8741452.02,686380,1517,2025,Q2-2025,سنغافورة
860.31,135,7307,2025,Q2-2025,مصر
281173.29,284,9020,2025,Q2-2025,النمسا
1852157.79,636461.06,1006,2025,Q2-2025,مصر
60600,1250,8428,2025,Q2-2025,تونس
1411032.21,8607.567,7403,2025,Q2-2025,الولايات المتحدة
4271472.414,262917.191,3924,2025,Q2-2025,تركيا
45335434.5431,8650675.994,6301,2025,Q2-2025,الصين
51.27,1.62,8301,2025,Q2-2025,الإكوادور
40780.25,16474,1803,2025,Q2-2025,ألمانيا
84672673.3473,791367.452,8428,2025,Q2-2025,ألمانيا
1119901.01,17103.56,8405,2025,Q2-2025,الولايات المتحدة
2990208.8931,351828.18,4408,2025,Q2-2025,الولايات المتحدة
38.89,2,8310,2025,Q2-2025,أوكرانيا
103021.87,169200,3911,2025,Q2-2025,فيتنام
290177.89,3021.5,0801,2025,Q2-2025,بيرو
1847760.44,234628.36,0904,2025,Q2-2025,الصين
1115980.47,424817,7202,2025,Q2-2025,اليابان
3391.91,3.24,9026,2025,Q2-2025,عمان
442.42,1,4910,2025,Q2-2025,البرتغال
538244.99,2310.9,6303,2025,Q2-2025,إسبانيا
30915.2,7220,0706,2025,Q2-2025,باكستان
1469.94,9.4,8487,2025,Q2-2025,البرتغال
472973.68,48712.75,3818,2025,Q2-2025,الصين
36401.4,1733.1,8503,2025,Q2-2025,إسبانيا
1209548.93,2393.85,9612,2025,Q2-2025,هولندا
791.12,0.2,5910,2025,Q2-2025,بلجيكا
4630.4,202,2501,2025,Q2-2025,إيطاليا
585168.76,125000,0404,2025,Q2-2025,أوكرانيا
967.39,14,4421,2025,Q2-2025,الفلبين
21887.17,74,6802,2025,Q2-2025,بلجيكا
130312.16,2666.11,9405,2025,Q2-2025,بلغاريا
1548830.9,37042.6,8414,2025,Q2-2025,السويد
1535.42,4.9,9610,2025,Q2-2025,سويسرا
170981.5843,1126.47,4202,2025,Q2-2025,بلجيكا
39276.12,4669.3,1515,2025,Q2-2025,المملكة المتحدة
15263938.37,1183687.386,9619,2025,Q2-2025,جمهورية التشيك
2963438.59,1097785.245,4411,2025,Q2-2025,ألمانيا
8253.97,968.19,6815,2025,Q2-2025,فيتنام
3143.33,5342.8,5608,2025,Q2-2025,بولندا
37666.37,40.116,9405,2025,Q2-2025,البرازيل
44.61,12.5,3201,2025,Q2-2025,الهند
12263740.75,681625.44,4011,2025,Q2-2025,تركيا
239.88,5,8537,2025,Q2-2025,لوكسمبورج
4581720.93,60308.712,8538,2025,Q2-2025,فيتنام
4997985.46,14141.2,8518,2025,Q2-2025,فرنسا
15885.21,1256,7207,2025,Q2-2025,فرنسا
190163.36,1841.764,8709,2025,Q2-2025,فرنسا
494326.56,518.3,8438,2025,Q2-2025,اليابان
22840.27,55,6104,2025,Q2-2025,ألبانيا
684722.57,716,2852,2025,Q2-2025,ألمانيا
9150.2,12,4419,2025,Q2-2025,فرنسا
158215.12,278.202,9620,2025,Q2-2025,الولايات المتحدة
2535.88,14,5901,2025,Q2-2025,هولندا
16.16,2,1904,2025,Q2-2025,العراق
1887.49,71,7325,2025,Q2-2025,هونج كونج
2704237.13,109050,0904,2025,Q2-2025,البرازيل
71831.23,28,6109,2025,Q2-2025,كولومبيا
27607.71,49,8420,2025,Q2-2025,لتوانيا
28378.42,348,8208,2025,Q2-2025,تايلاند
507115.3,273169.16,2505,2025,Q2-2025,الإمارات
2330.37,7,8306,2025,Q2-2025,الدنمارك
447336.31,52306,2519,2025,Q2-2025,اليابان
8182.28,23.9,6104,2025,Q2-2025,بيرو
97176.23,190.82,9014,2025,Q2-2025,الإمارات
24563.44,799.436,8716,2025,Q2-2025,بلغاريا
1978.34,4.6,8536,2025,Q2-2025,ألبانيا
55559.39,5249,6909,2025,Q2-2025,فرنسا
366604.25,48399.96,8714,2025,Q2-2025,تركيا
1333.09,18.84,8507,2025,Q2-2025,الأردن
4335.69,5.3,9027,2025,Q2-2025,تشيلي
46552.22,2059.23,7323,2025,Q2-2025,منغوليا
36478.1,1083.41,5911,2025,Q2-2025,تايوان
19969.34,28,5112,2025,Q2-2025,الولايات المتحدة
3112.47,4,9019,2025,Q2-2025,كرواتيا
6429755.33,18516.66,8471,2025,Q2-2025,اليابان
84586.84,6487.8,5603,2025,Q2-2025,فيتنام
2574.68,904,8407,2025,Q2-2025,باكستان
143.34,3,9017,2025,Q2-2025,البرازيل
990.3,0.8,8301,2025,Q2-2025,لاتفيا
17243131.79,152302.973,8521,2025,Q2-2025,الصين
393626.83,408.053,8484,2025,Q2-2025,إيرلندا
108303.35,1100.69,8515,2025,Q2-2025,الإمارات
7.5,1,0505,2025,Q2-2025,الصين
81781.97,5140.4,4818,2025,Q2-2025,اليابان
4798500.1737,261943.5,5703,2025,Q2-2025,هولندا
3912957.6591,37991.415,8415,2025,Q2-2025,بولندا
530167.43,33250,7907,2025,Q2-2025,ماليزيا
2908647,56549.04,8507,2025,Q2-2025,اليونان
250828.9,1306.7,5407,2025,Q2-2025,هولندا
35816521.99,199863.731,8535,2025,Q2-2025,فرنسا
293968.2,4259.32,8302,2025,Q2-2025,صربيا
14821.62,1364.298,1513,2025,Q2-2025,المملكة المتحدة
3238.31,60,0810,2025,Q2-2025,فنواتو
2081025.69,39286.137,8507,2025,Q2-2025,فرنسا
1562.33,99,0806,2025,Q2-2025,أذربيجان
5.81,4,4814,2025,Q2-2025,عمان
282123.97,22101.59,3203,2025,Q2-2025,الصين
67037.41,1693.5,5607,2025,Q2-2025,إيطاليا
59062412.6067,1139977.626,6111,2025,Q2-2025,الهند
2697.96,40,7319,2025,Q2-2025,النرويج
727.71,1,8806,2025,Q2-2025,تايلاند
2239149.98,10723.3,8509,2025,Q2-2025,تايوان
6707.6268,1507,7203,2025,Q2-2025,الدنمارك
205.96,0.2,8438,2025,Q2-2025,الفلبين
47796.36,82.509,8308,2025,Q2-2025,سويسرا
481990.86,77645.9,0703,2025,Q2-2025,الهند
224644.2,200,9612,2025,Q2-2025,جنوب إفريقيا
5902.02,86.82,8203,2025,Q2-2025,مكسيك
28281430.8665,2213808.466,1905,2025,Q2-2025,المملكة المتحدة
24694.14,245.332,8419,2025,Q2-2025,كمبوديا
9430.3,10,7505,2025,Q2-2025,كندا
27580.08,10720,4003,2025,Q2-2025,الإمارات
554509.07,17319,2103,2025,Q2-2025,النمسا
5586838.85,661299.8,0409,2025,Q2-2025,الهند
274711.19,2383,5408,2025,Q2-2025,إسبانيا
1195696.49,10122.172,8415,2025,Q2-2025,هولندا
13221552.3776,128916.5,3307,2025,Q2-2025,الفلبين
4901.45,9,8423,2025,Q2-2025,دومينكا
107962.69,7982,1206,2025,Q2-2025,الأردن
69139.44,10400.94,4417,2025,Q2-2025,تايوان
21015.06,13.2,5201,2025,Q2-2025,المملكة المتحدة
22690.04,36,7806,2025,Q2-2025,إسبانيا
2391780.85,82047.6,0405,2025,Q2-2025,الإمارات
1635318.6892,122426.67,3924,2025,Q2-2025,ماليزيا
67145.54,44.4,6107,2025,Q2-2025,جمهورية التشيك
30885.83,20.13,4015,2025,Q2-2025,الدنمارك
5914671,336182.536,3304,2025,Q2-2025,الأردن
4866.08,0.4,3404,2025,Q2-2025,الأردن
2576637.19,1326655,0805,2025,Q2-2025,تركيا
8780.5,2.5,9016,2025,Q2-2025,كندا
121241.97,2886.7,8208,2025,Q2-2025,مكسيك
651962.31,6946.46,8206,2025,Q2-2025,ألمانيا
2775,6,8478,2025,Q2-2025,أذربيجان
531.91,8,8405,2025,Q2-2025,كولومبيا
24436.48,9.6,9114,2025,Q2-2025,المملكة المتحدة
9204.72,23.5,7508,2025,Q2-2025,إسبانيا
8957712.79,175006.77,9402,2025,Q2-2025,جمهورية التشيك
416715.04,1614,8461,2025,Q2-2025,مكسيك
7499.25,1287.603,3304,2025,Q2-2025,أوكرانيا
5852846.48,657210.8,0906,2025,Q2-2025,الصين
4209.57,3,4602,2025,Q2-2025,مولدافيا
1558.55,142.61,7407,2025,Q2-2025,هنجاريا
3130985.6663,16930,3907,2025,Q2-2025,البرازيل
39932553.13,10200575.14,2002,2025,Q2-2025,الصين
546.26,1,5403,2025,Q2-2025,الإمارات
14084.87,16.86,6812,2025,Q2-2025,هولندا
275058.0605,10418.622,9404,2025,Q2-2025,أوكرانيا
454817.85,18232.759,1905,2025,Q2-2025,أستراليا
25843587.87,146229.008,8431,2025,Q2-2025,سويسرا
30230.96,19890.72,2201,2025,Q2-2025,ماليزيا
179900.66,736,9504,2025,Q2-2025,اليونان
129370.62,3438,8204,2025,Q2-2025,بولندا
36401.05,815,4909,2025,Q2-2025,ألمانيا
4589290.79,226623.987,3911,2025,Q2-2025,الولايات المتحدة
369.58,22,3210,2025,Q2-2025,الدنمارك
369465407.97,8650566.576,8430,2025,Q2-2025,ألمانيا
3280.22,27.1,7013,2025,Q2-2025,كندا
2077964.27,99488.92,9403,2025,Q2-2025,كوريا الجنوبية
3736.75,3,6909,2025,Q2-2025,سلوفاكيا
52289.77,1980,9506,2025,Q2-2025,روسيا
12829.26,60,8415,2025,Q2-2025,كرواتيا
139375.92,263,8474,2025,Q2-2025,اليونان
933.01,2,4909,2025,Q2-2025,الدنمارك
50.7,1,4903,2025,Q2-2025,سويسرا
4494.02,16,8202,2025,Q2-2025,رومانيا
22451.92,429,6806,2025,Q2-2025,سلوفانيا
608333.12,781.6,9102,2025,Q2-2025,الفلبين
2888.96,0.68,6202,2025,Q2-2025,النمسا
1098.88,1,9020,2025,Q2-2025,هونج كونج
16301203.1085,213095.034,9030,2025,Q2-2025,الصين
1019761.5743,690.94,6104,2025,Q2-2025,رومانيا
956.31,0.664,6207,2025,Q2-2025,الكويت
198022.86,588.966,5609,2025,Q2-2025,الولايات المتحدة
45.4,6,7304,2025,Q2-2025,لتوانيا
7715712.66,3729194.4,9406,2025,Q2-2025,الأردن
19319881.0415,1453389.551,4415,2025,Q2-2025,الصين
145378639.68,406192.8,9405,2025,Q2-2025,ألمانيا
18069.03,36,8202,2025,Q2-2025,أستراليا
2246832.65,153420,2309,2025,Q2-2025,أستراليا
160376.63,22100,1514,2025,Q2-2025,هنجاريا
2681.93,8.25,6303,2025,Q2-2025,بيرو
333366.03,103983.78,2209,2025,Q2-2025,إسبانيا
6266152.96,148708.5,7309,2025,Q2-2025,ألمانيا
16450.71,2028,0708,2025,Q2-2025,الصين
3864892.02,484220.168,6805,2025,Q2-2025,الصين
298261.31,6692.11,8513,2025,Q2-2025,كوريا الجنوبية
7906552.67,3827.5,8529,2025,Q2-2025,الولايات المتحدة
21114.59,74.96,8471,2025,Q2-2025,قطر
56230.05,17780,0402,2025,Q2-2025,الفلبين
8645416.31,52783.299,9027,2025,Q2-2025,إيطاليا
2159.93,30,0708,2025,Q2-2025,فرنسا
26757.38,1638,1104,2025,Q2-2025,فرنسا
9367663.7024,1161820.09,2103,2025,Q2-2025,مصر
615.58,52,7113,2025,Q2-2025,باكستان
150,66,5801,2025,Q2-2025,ماليزيا
614126216.79,339232.85,3003,2025,Q2-2025,فرنسا
49559.53,26459.974,6811,2025,Q2-2025,الولايات المتحدة
155.29,30,7616,2025,Q2-2025,نيوزيلاندا
1913.8,2.36,8484,2025,Q2-2025,قطر
1259.3,2.02,6404,2025,Q2-2025,جنوب إفريقيا
241848.21,215,8513,2025,Q2-2025,جنوب إفريقيا
1292044.22,5485.43,9007,2025,Q2-2025,ماليزيا
7878000,155528,3914,2025,Q2-2025,إيطاليا
124856.29,1000,1207,2025,Q2-2025,جمهورية التشيك
13432701.729,303809.125,6104,2025,Q2-2025,بنجلادش
1569613.23,2052.281,9001,2025,Q2-2025,ألمانيا
13622.26,300,3907,2025,Q2-2025,النمسا
41827.2592,47.5,6111,2025,Q2-2025,رومانيا
16501.04,83.27,6405,2025,Q2-2025,ألمانيا
332501.93,48523,3401,2025,Q2-2025,سوريا
2879205.18,32505.398,6209,2025,Q2-2025,بنجلادش
1733335.02,32072.314,4006,2025,Q2-2025,الولايات المتحدة
786.14,390.6,5506,2025,Q2-2025,كوريا الجنوبية
8202304,155446.44,9018,2025,Q2-2025,تايلاند
2749063.34,39632.895,8510,2025,Q2-2025,اليابان
5701.49,48.1,6205,2025,Q2-2025,الأردن
17283.83,9,8443,2025,Q2-2025,البرازيل
1338095.27,361873,4701,2025,Q2-2025,الولايات المتحدة
451.01,1786.7,4009,2025,Q2-2025,مصر
2149.79,27,8108,2025,Q2-2025,تركيا
59469.9,238.44,8410,2025,Q2-2025,ألمانيا
4228.11,1.361,4905,2025,Q2-2025,مكسيك
843691.05,41192.965,1806,2025,Q2-2025,تونس
65251.69,880.5,8514,2025,Q2-2025,فيتنام
7556443.43,128150.42,8536,2025,Q2-2025,جنوب إفريقيا
76.76,2,9112,2025,Q2-2025,الكويت
2823.85,10,8505,2025,Q2-2025,صربيا
136210588.08,11274929.018,0402,2025,Q2-2025,هولندا
741145.05,8635.34,1601,2025,Q2-2025,إيطاليا
31546557.9352,1226241.14,0904,2025,Q2-2025,فيتنام
177.19,0.465,2520,2025,Q2-2025,الولايات المتحدة
88075706.8059,3725382.752,9617,2025,Q2-2025,الصين
128337.34,17152.97,8507,2025,Q2-2025,هولندا
48876.06,30650,6602,2025,Q2-2025,باكستان
121807.04,915.59,8309,2025,Q2-2025,إسبانيا
753.07,1,3912,2025,Q2-2025,كندا
604.43,7.7,7221,2025,Q2-2025,ألمانيا
60597.55,3651.45,0807,2025,Q2-2025,إسبانيا
646780.39,111,8411,2025,Q2-2025,النمسا
19959.38,12336.5,5607,2025,Q2-2025,فيتنام
1099357.48,65346,1806,2025,Q2-2025,البرتغال
165333.64,22380.19,5509,2025,Q2-2025,إندونيسيا
126.34,2,4005,2025,Q2-2025,بولندا
37904.92,33.94,5911,2025,Q2-2025,سويسرا
231706.01,1248.145,8470,2025,Q2-2025,الولايات المتحدة
2502603.75,984077.26,4822,2025,Q2-2025,الإمارات
4.46,0.014,7318,2025,Q2-2025,جورجيا
3111600.9626,65442.1,0901,2025,Q2-2025,ألمانيا
24789.3,14242,3917,2025,Q2-2025,سوريا
21076.13,258,1302,2025,Q2-2025,مكسيك
2314154.46,3314.638,4602,2025,Q2-2025,إيطاليا
507323.93,420.6,8523,2025,Q2-2025,إيرلندا
484015.05,20147.45,5208,2025,Q2-2025,باكستان
20945.78,21.74,9020,2025,Q2-2025,هولندا
126588.22,265.36,6101,2025,Q2-2025,تركيا
7748255,1077071.05,2005,2025,Q2-2025,تركيا
2679.25,75.95,8544,2025,Q2-2025,ألبانيا
2455316.47,5170.6,8473,2025,Q2-2025,بولندا
15.05,4.3,7004,2025,Q2-2025,أستراليا
3330.74,1,4304,2025,Q2-2025,سنغافورة
1504841.0385,42766.808,8301,2025,Q2-2025,اليابان
11.87,1,2705,2025,Q2-2025,كوريا الجنوبية
10567.88,90,0603,2025,Q2-2025,رومانيا
882220.98,6186.18,8311,2025,Q2-2025,مكسيك
1786193.54,48520,7207,2025,Q2-2025,كوريا الجنوبية
2515.41,1,6110,2025,Q2-2025,بورتوريكو
7925108.24,256203.4,8538,2025,Q2-2025,مصر
8142.5844,66.64,4201,2025,Q2-2025,فيتنام
4902.12,3.62,6209,2025,Q2-2025,كوريا الجنوبية
16491.8,1400.22,4911,2025,Q2-2025,الأردن
23368.77,116,4906,2025,Q2-2025,الولايات المتحدة
1029.11,70,9606,2025,Q2-2025,باكستان
164050.33,116.52,6114,2025,Q2-2025,أستراليا
5589948.31,449960.2,3908,2025,Q2-2025,الهند
12087.89,4,6204,2025,Q2-2025,النمسا
6537.25,1136,3820,2025,Q2-2025,تركيا
1039501.16,14432.933,9603,2025,Q2-2025,إسبانيا
179624.74,2659.603,7020,2025,Q2-2025,تايلاند
97958691.9116,682813.911,8413,2025,Q2-2025,ألمانيا
99.68,2,2402,2025,Q2-2025,كندا
3456.13,1.5,6403,2025,Q2-2025,إيرلندا
444.94,2,9404,2025,Q2-2025,كمبوديا
1166002.136,31931.9,7019,2025,Q2-2025,تركيا
716121.54,8634.954,6115,2025,Q2-2025,فيتنام
594443.43,917280,4401,2025,Q2-2025,الإمارات
307166204.94,514619530.5,7203,2025,Q2-2025,السويد
1554255.0252,12418.992,6114,2025,Q2-2025,تركيا
326755.2,106400,8002,2025,Q2-2025,الصين
681750,130620,0102,2025,Q2-2025,رومانيا
11434.65,144.24,8412,2025,Q2-2025,هونج كونج
490685.29,103.3,9003,2025,Q2-2025,سويسرا
8105145.2797,137383.891,8418,2025,Q2-2025,إسبانيا
314400.53,6414.859,0813,2025,Q2-2025,ألمانيا
130280.49,284.02,9003,2025,Q2-2025,الإمارات
9245875.16,216758.451,3006,2025,Q2-2025,الصين
6076.75,32,2828,2025,Q2-2025,إسبانيا
13273,2315,9103,2025,Q2-2025,سنغافورة
412561.87,841.18,8423,2025,Q2-2025,هولندا
207545.54,77956.13,4808,2025,Q2-2025,الإمارات
618424.58,6828.75,1302,2025,Q2-2025,ألمانيا
48774.62,55,9704,2025,Q2-2025,المملكة المتحدة
152277.77,4475,7410,2025,Q2-2025,هولندا
549737.94,5644.82,9015,2025,Q2-2025,بولندا
253219.76,5735,8422,2025,Q2-2025,سان مارينو
20758372.4385,9237268.23,7216,2025,Q2-2025,الصين
1050312.7648,88731.755,9404,2025,Q2-2025,لتوانيا
370.49,1,4823,2025,Q2-2025,البرتغال
132282.01,1515,8410,2025,Q2-2025,تايوان
117.08,3,4016,2025,Q2-2025,هوندوراس
524299.33,5141,8302,2025,Q2-2025,سنغافورة
616.2,3,6114,2025,Q2-2025,مولدافيا
626013.37,5113.61,8467,2025,Q2-2025,الإمارات
1343.9,60.3,6004,2025,Q2-2025,رومانيا
670326.08,6913.551,7615,2025,Q2-2025,الولايات المتحدة
21543.85,5,8466,2025,Q2-2025,الفلبين
401042.05,9299.62,8212,2025,Q2-2025,فيتنام
1773408.04,85653.16,2106,2025,Q2-2025,النمسا
19686.62,90,2839,2025,Q2-2025,جمهورية التشيك
18603.32,42.986,6406,2025,Q2-2025,المملكة المتحدة
547.22,10,7307,2025,Q2-2025,بلغاريا
202641.19,5278.2,9003,2025,Q2-2025,الهند
17025.43,72000,2505,2025,Q2-2025,الكويت
5702.52,372.75,8716,2025,Q2-2025,كوريا الشمالية
905854.69,89927.898,4009,2025,Q2-2025,ماليزيا
21838.6,5850,6914,2025,Q2-2025,سوريا
9544.21,3000,7317,2025,Q2-2025,عمان
4879975.3,1577803.13,2201,2025,Q2-2025,الإمارات
55780.18,253.6,8478,2025,Q2-2025,تركيا
7732.69,2274,8306,2025,Q2-2025,سوريا
4344.84,98.06,9209,2025,Q2-2025,تايوان
6503.54,183,0603,2025,Q2-2025,سيرنام
1090.07,2,9607,2025,Q2-2025,لاتفيا
362739.78,940.68,5407,2025,Q2-2025,فرنسا
458583.0114,102400,2707,2025,Q2-2025,سنغافورة
3585409.5,1063637.17,4408,2025,Q2-2025,ألمانيا
11067127.1126,1670646.896,7415,2025,Q2-2025,الصين
21795.97,273,9208,2025,Q2-2025,ألمانيا
77276.48,57.045,6406,2025,Q2-2025,إسبانيا
621252.88,2600,4501,2025,Q2-2025,فرنسا
22724.24,1518,8514,2025,Q2-2025,أوزباكستان
10.03,4.3,3905,2025,Q2-2025,أستراليا
5898.93,5,8448,2025,Q2-2025,مكسيك
4562182.25,23785.68,8529,2025,Q2-2025,الهند
254073.98,98326.24,6909,2025,Q2-2025,الإمارات
3931.43,25,8528,2025,Q2-2025,إستونيا
4490601.76,215544.629,8507,2025,Q2-2025,بولندا
2167.48,222,8305,2025,Q2-2025,إسبانيا
67512.93,1406.44,1207,2025,Q2-2025,الصين
3471.13,15.63,8712,2025,Q2-2025,بنجلادش
169129.55,51.944,7608,2025,Q2-2025,المملكة المتحدة
62407.92,5534,5601,2025,Q2-2025,الإمارات
107226.56,110.37,9101,2025,Q2-2025,اليابان
2634.99,372.9,8505,2025,Q2-2025,أستراليا
6218.01,50,8309,2025,Q2-2025,بلغاريا
1009415.11,3534.4,8423,2025,Q2-2025,فرنسا
70.07,0.88,5203,2025,Q2-2025,الولايات المتحدة
4360.61,37,8303,2025,Q2-2025,إسبانيا
131582.44,310.125,6112,2025,Q2-2025,الإمارات
15281027.18,1933184.967,4819,2025,Q2-2025,الأردن
1471.3,40.77,4009,2025,Q2-2025,بلغاريا
101.25,10,7413,2025,Q2-2025,أوروبا
6240493.05,46356.02,8472,2025,Q2-2025,الهند
30980.19,35.9,8526,2025,Q2-2025,السويد
932217.75,196050,1512,2025,Q2-2025,بيلاروس
567463.78,40589.14,3819,2025,Q2-2025,ألمانيا
5052.55,5,8806,2025,Q2-2025,الفلبين
8750332.77,241696.83,8450,2025,Q2-2025,كوريا الجنوبية
2350923.0635,3996.23,6406,2025,Q2-2025,إيطاليا
103.77,4,2404,2025,Q2-2025,سنغافورة
1977.98,448,3406,2025,Q2-2025,ماليزيا
81650.43,495,9403,2025,Q2-2025,كولومبيا
26402.28,6791.138,8201,2025,Q2-2025,فرنسا
266596.4065,6401.142,6301,2025,Q2-2025,تايلاند
5380642.7475,120184.187,3305,2025,Q2-2025,تايلاند
1300.88,0.5,9503,2025,Q2-2025,المغرب
22673797.5,26350000,2302,2025,Q2-2025,الأرجنتين
563.58,22,0603,2025,Q2-2025,البرازيل
2621057.34,407269.82,3920,2025,Q2-2025,بولندا
12571.61,14.002,6205,2025,Q2-2025,الكويت
25805509.09,288852.482,8477,2025,Q2-2025,إيطاليا
431291.82,2207.99,8485,2025,Q2-2025,الولايات المتحدة
249561.69,5603,7407,2025,Q2-2025,الإمارات
304.03,0.5,7610,2025,Q2-2025,لتوانيا
26717.09,150,8453,2025,Q2-2025,كندا
28997.1,7656,4801,2025,Q2-2025,هولندا
64913.48,183.3,3210,2025,Q2-2025,اليابان
88503.02,5786.52,7415,2025,Q2-2025,إسبانيا
8543792.21,979275.983,2004,2025,Q2-2025,كندا
33928.44,147,8501,2025,Q2-2025,لاتفيا
401433.57,68188.03,7308,2025,Q2-2025,تايلاند
5013743.67,886136.17,1515,2025,Q2-2025,إسبانيا
31318910.32,913008.9,0810,2025,Q2-2025,المغرب
528.26,113.98,6115,2025,Q2-2025,جورجيا
16697963.36,1123272.9,0802,2025,Q2-2025,الصين
830987.49,319230.2,3401,2025,Q2-2025,إيرلندا
895174.63,11512,4502,2025,Q2-2025,فرنسا
6114.09,269.93,6702,2025,Q2-2025,تركيا
497224.27,10009.83,8455,2025,Q2-2025,اليابان
8336.28,332,8546,2025,Q2-2025,جنوب إفريقيا
22406.53,1694,8213,2025,Q2-2025,البرازيل
35816.72,434,6910,2025,Q2-2025,إسبانيا
1392328.96,1751.512,9025,2025,Q2-2025,بلجيكا
11314165.6,3747130,7306,2025,Q2-2025,عمان
94333.15,9710,7601,2025,Q2-2025,الأردن
77.89,0.442,4801,2025,Q2-2025,المملكة المتحدة
27.06,116,8502,2025,Q2-2025,هنجاريا
3337.5,2396.07,3924,2025,Q2-2025,النمسا
477132.77,13672.596,8709,2025,Q2-2025,كوريا الجنوبية
1023573.46,137716.005,0401,2025,Q2-2025,إيطاليا
44.91,2,8444,2025,Q2-2025,إيطاليا
61551.7,1827,7312,2025,Q2-2025,البحرين
969.68,5,5512,2025,Q2-2025,هولندا
275551.91,790.92,6201,2025,Q2-2025,تايلاند
1519917.27,76522.67,1211,2025,Q2-2025,كينيا
4375.35,6.11,3303,2025,Q2-2025,مدغشقر
1752.37,204.2,9112,2025,Q2-2025,إندونيسيا
21703352.7396,376608.759,3307,2025,Q2-2025,الولايات المتحدة
55470.6,2940.2,1602,2025,Q2-2025,تركيا
36268592.58,403841.004,8418,2025,Q2-2025,الولايات المتحدة
882.67,2.34,6108,2025,Q2-2025,البوسنة والهرسك
133095.15,436.526,9025,2025,Q2-2025,إسبانيا
23390947.96,3907635.4,1517,2025,Q2-2025,الإمارات
14145.2,35.4,8519,2025,Q2-2025,اليابان
34626.74,82.635,8441,2025,Q2-2025,النمسا
497613.51,3846.55,8463,2025,Q2-2025,تايوان
722481.83,1733.735,8466,2025,Q2-2025,جمهورية التشيك
151094.95,470.88,8487,2025,Q2-2025,بولندا
64335030.7,63216028,1001,2025,Q2-2025,بلغاريا
172368,85120,3104,2025,Q2-2025,فرنسا
32327.75,13.22,8538,2025,Q2-2025,كوستاريكا
1160.49,96,0810,2025,Q2-2025,لتوانيا
3522.33,6,6209,2025,Q2-2025,بولندا
16952157.5896,229450.396,8431,2025,Q2-2025,المملكة المتحدة
99,6.45,8416,2025,Q2-2025,تايوان
2217.57,5.15,8456,2025,Q2-2025,الإمارات
146199,8251.55,3003,2025,Q2-2025,الإمارات
262362.85,8603.5,2918,2025,Q2-2025,فرنسا
19347,1.5,2941,2025,Q2-2025,الأردن
443.65,0.56,6105,2025,Q2-2025,الكويت
2699102.42,56200,7309,2025,Q2-2025,اليابان
84719.11,149.11,9017,2025,Q2-2025,سويسرا
7640.16,1,9014,2025,Q2-2025,تايلاند
131549.26,252.9,5309,2025,Q2-2025,فرنسا
1501.03,16.26,8510,2025,Q2-2025,أستراليا
1304088.23,607.75,7113,2025,Q2-2025,مقيم-نازح-قبائل-غيره
99427.85,2229.17,8301,2025,Q2-2025,كندا
63398.99,2453,8208,2025,Q2-2025,مصر
23794.1,4056.291,3304,2025,Q2-2025,ساحل العاج
